Date,Close/Last,Volume,Open,High,Low
09/13/2019,$136.44,4008193,$136.08,$136.95,$135.68
09/12/2019,$137.29,4146873,$136.74,$138.29,$136.74
09/11/2019,$136.36,5005115,$135.27,$136.79,$134.88
09/10/2019,$135.86,4175107,$135.74,$136.515,$134.68
09/09/2019,$136.4,4062076,$136.4,$136.68,$135.4275
09/06/2019,$137.37,3051948,$136.93,$137.42,$136.02
09/05/2019,$135.98,4994610,$138.8,$138.8,$135.55
09/04/2019,$139.15,3201744,$137.81,$139.18,$137.25
09/03/2019,$137.46,2989834,$136.35,$137.67,$135.88
08/30/2019,$136.73,3743235,$136.11,$137.11,$135.76
08/29/2019,$136.02,3045711,$135.61,$136.44,$134.52
08/28/2019,$135.19,3972645,$134.5,$135.34,$134.28
08/27/2019,$134.76,7187846,$134.2,$135.3597,$133.68
08/26/2019,$133.74,3954641,$130.82,$133.75,$130.586
08/23/2019,$130.27,4239733,$132.45,$133.35,$129.54
08/22/2019,$132.66,2484691,$131.75,$132.93,$131.32
08/21/2019,$132.34,2936911,$132.91,$133.64,$131.6236
08/20/2019,$132.06,3160263,$132.8,$133.1,$131.93
08/19/2019,$132.57,3101259,$132.07,$132.85,$131.94
08/16/2019,$131.76,3609658,$131.42,$132.32,$130.64
08/15/2019,$130.72,3782454,$129.66,$131.22,$129.4
08/14/2019,$129.12,6232736,$129.52,$130.53,$128.8
08/13/2019,$129.93,4168535,$128.28,$130.38,$127.94
08/12/2019,$128.35,2920857,$128.45,$129.15,$127.87
08/09/2019,$128.6,2929485,$129.71,$129.74,$127.32
08/08/2019,$129.47,3702122,$128.1,$129.75,$127.0005
08/07/2019,$127.78,6148983,$126.4,$128.34,$124.63
08/06/2019,$126.45,6258660,$124.78,$127,$124.38
08/05/2019,$124.4,6192794,$128.35,$129.15,$123.88
08/02/2019,$127.92,5573338,$127.1,$128.82,$126.5049
08/01/2019,$127.14,6199379,$128.96,$129.4,$126.77
07/31/2019,$127.81,5757555,$130.48,$130.48,$126.24
07/30/2019,$130.48,3367872,$131.34,$132.08,$130.23
07/29/2019,$131.53,4533441,$131.5,$132.06,$131.1755
07/26/2019,$131.22,4581001,$129.44,$131.42,$128.71
07/25/2019,$128.99,3335188,$128.63,$129.525,$128.39
07/24/2019,$129.21,4669749,$131.2,$131.2,$128.62
07/23/2019,$130.74,4145846,$131.13,$132.24,$130.41
07/22/2019,$130.28,4412036,$130.49,$130.813,$129.63
07/19/2019,$130.09,5022155,$133.17,$133.19,$130.01
07/18/2019,$132.88,3698643,$132.61,$133.2,$131.52
07/17/2019,$132.78,4105122,$133.92,$134.28,$132.47
07/16/2019,$133.8,4019662,$134.08,$135.24,$133.05
07/15/2019,$134.15,3077887,$133.6,$134.16,$132.55
07/12/2019,$133.28,4481150,$134,$134.43,$132.61
07/11/2019,$134.35,3944397,$134.21,$134.74,$133.35
07/10/2019,$134.41,6141500,$132.4,$134.46,$131.87
07/09/2019,$131.74,8233230,$133,$133.4,$130.72
07/08/2019,$132.56,5854533,$133.1,$133.39,$132.04
07/05/2019,$133.02,3356086,$132.89,$133.4899,$131.55
07/03/2019,$133.99,2859168,$132.98,$134.09,$132.77
07/02/2019,$132.43,3233403,$132.09,$132.65,$131.35
07/01/2019,$131.87,3548924,$131.99,$132.29,$131.07
06/28/2019,$131.13,6318523,$132.28,$132.41,$130.76
06/27/2019,$131.69,4750934,$132.25,$132.44,$131.38
06/26/2019,$132.32,6024090,$133.06,$133.77,$132.3
06/25/2019,$133.81,4176399,$133.98,$134.48,$133.54
06/24/2019,$134.14,3685771,$134.65,$135.242,$133.94
06/21/2019,$133.96,7696290,$134.16,$134.56,$133.63
06/20/2019,$134.16,3847549,$133.87,$134.45,$133.34
06/19/2019,$132.85,4349918,$132.06,$133.29,$131.33
06/18/2019,$132.06,4378222,$134.42,$134.42,$131.8625
06/17/2019,$132.52,2725751,$132.72,$133.235,$131.885
06/14/2019,$132.73,3291805,$133.01,$133.54,$132.555
06/13/2019,$132.94,2851536,$133.45,$133.79,$131.85
06/12/2019,$133.14,3302751,$134.01,$134.44,$132.66
06/11/2019,$133.2,3553620,$134.06,$134.3392,$132.69
06/10/2019,$133.59,2957855,$133.18,$133.68,$132.36
06/07/2019,$133.47,6332717,$132.84,$134.71,$132.59
06/06/2019,$131.98,5527984,$131.08,$132.2703,$130.56
06/05/2019,$131.39,5084169,$129.22,$131.605,$128.8625
06/04/2019,$129.07,4242361,$129.75,$129.81,$128.02
06/03/2019,$128.98,3588681,$127.86,$129.155,$127.49
05/31/2019,$128,4191171,$128,$128.45,$126.99
05/30/2019,$128.61,2710688,$128.15,$128.91,$127.78
05/29/2019,$128.17,5502814,$127.58,$128.31,$126.84
05/28/2019,$127.63,8805969,$129.5,$129.9,$127.36
05/24/2019,$129.5,2702733,$130.33,$130.48,$128.96
05/23/2019,$129.97,3901599,$129.6,$130.9,$129.51
05/22/2019,$130.07,3588006,$129.1,$130.64,$128.9483
05/21/2019,$129.05,4080776,$130.58,$130.58,$128.855
05/20/2019,$129.99,3965560,$130.04,$130.45,$129.55
05/17/2019,$130.51,4011704,$129.92,$130.87,$129.65
05/16/2019,$130.27,4812909,$129.37,$130.745,$128.76
05/15/2019,$129.35,3751936,$127.1,$129.87,$127.1
05/14/2019,$127.41,5150328,$127.56,$128.51,$127.285
05/13/2019,$127.16,4297336,$127.02,$127.94,$126.63
05/10/2019,$128.01,3720445,$126.14,$128.28,$125.62
05/09/2019,$126.05,3127153,$125.77,$126.54,$124.85
05/08/2019,$126.02,3844711,$125.8,$126.74,$124.95
05/07/2019,$125.98,3558887,$126.64,$126.95,$125.18
05/06/2019,$127.27,2883946,$127.3,$127.6253,$126.76
05/03/2019,$127.67,2854949,$127.1,$128.18,$126.92
05/02/2019,$126.83,2875936,$127.24,$127.55,$126.17
05/01/2019,$127.24,3810811,$127.85,$128,$127.01
04/30/2019,$128.05,4765564,$127.05,$128.39,$126.34
04/29/2019,$126.69,2765783,$126.14,$126.96,$126.02
04/26/2019,$126.4,3033617,$126.52,$127.245,$126.115
04/25/2019,$126.13,4370009,$125.65,$126.3999,$125.18
04/24/2019,$126.92,3510708,$127.41,$127.98,$126.67
04/23/2019,$127.09,4388198,$126.68,$127.54,$126.12
04/22/2019,$126.44,3235273,$126.77,$127.24,$125.88
04/18/2019,$127.09,6261051,$128.23,$128.26,$126.7282
04/17/2019,$127.01,7311787,$125,$127.11,$123.84
04/16/2019,$122.41,5260680,$123.22,$123.82,$121.89
04/15/2019,$123.66,4413755,$122.44,$124,$122.36
04/12/2019,$122.23,3329367,$121.53,$122.33,$121.15
04/11/2019,$121.67,3386108,$122.36,$122.75,$121.17
04/10/2019,$122.04,2626948,$122.35,$122.7,$121.66
04/09/2019,$122.17,3782610,$121.74,$122.2,$120.85
04/08/2019,$122,3139550,$121.72,$122.04,$121.21
04/05/2019,$121.62,3708394,$121.35,$121.67,$120.82
04/04/2019,$121.47,2982347,$121.81,$122.125,$121.169
04/03/2019,$121.56,4460263,$121.68,$122.23,$120.74
04/02/2019,$121.68,3234722,$121.9,$122.255,$121.56
04/01/2019,$122,4488961,$122.59,$122.89,$121.59
03/29/2019,$122.55,4632421,$122.29,$122.755,$121.27
03/28/2019,$121.84,2936650,$121.89,$122.47,$121.585
03/27/2019,$121.89,5182138,$122.46,$123.19,$121.19
03/26/2019,$122.02,4582988,$121.46,$122.16,$121.26
03/25/2019,$120.85,4275356,$120.26,$121.29,$120.08
03/22/2019,$120.72,6536049,$119.5,$121.29,$119.4467
03/21/2019,$119.44,4268840,$118.01,$119.665,$118.01
03/20/2019,$118.32,5733515,$118.07,$119.48,$117.35
03/19/2019,$118.09,5686310,$117.36,$118.745,$117.25
03/18/2019,$117.27,8013335,$116.17,$117.3885,$116.05
03/15/2019,$115.66,18194180,$115.68,$116.53,$115.37
03/14/2019,$115.5,8969750,$116.86,$116.98,$115.45
03/13/2019,$116.58,5962681,$116.88,$117.56,$116.455
03/12/2019,$116.57,4356010,$116.75,$117.21,$116.01
03/11/2019,$116.59,4819753,$115.3,$116.705,$114.98
03/08/2019,$115.23,5003286,$115.83,$116.26,$114.26
03/07/2019,$116.1,4738035,$116.21,$117.33,$115.7
03/06/2019,$116.66,4555609,$115.78,$116.83,$115.58
03/05/2019,$116.03,3776963,$115.98,$116.82,$115.6632
03/04/2019,$116.17,4374461,$116.55,$116.93,$115.5
03/01/2019,$116.18,3616594,$115.86,$116.37,$115.23
02/28/2019,$115.64,5482673,$114.74,$116.22,$114.21
02/27/2019,$115.37,4142953,$115.54,$115.7,$114.41
02/26/2019,$115.97,4063868,$116.37,$116.5,$115.43
02/25/2019,$116.06,3735089,$117.17,$117.3,$115.71
02/22/2019,$116.76,4865412,$116.11,$116.77,$115.59
02/21/2019,$116.1,4626730,$115.5,$116.93,$115.47
02/20/2019,$115.83,5486847,$115.75,$116.64,$115.41
02/19/2019,$115.93,5596044,$116.8,$116.97,$115.2
02/15/2019,$115.91,8889178,$115.85,$116.28,$114.11
02/14/2019,$112.59,6348822,$113,$113,$111.88
02/13/2019,$114.12,5463438,$114.11,$114.73,$113.63
02/12/2019,$113.79,6621395,$113.23,$114.5,$112.22
02/11/2019,$112.97,4801267,$113.16,$113.58,$112.6443
02/08/2019,$113.015,3691286,$112.93,$113.04,$111.93
02/07/2019,$113.09,4069593,$112.82,$113.16,$112.16
02/06/2019,$113.05,4086093,$113.41,$113.58,$112.3
02/05/2019,$112.9,4109470,$113.03,$113.54,$112.49
02/04/2019,$113.09,3649437,$112.21,$113.4,$111.85
02/01/2019,$112.19,4882914,$112.95,$113.28,$111.45
01/31/2019,$112.67,6079172,$110.97,$112.9,$110.21
01/30/2019,$110.82,4870558,$108.94,$111.24,$108.54
01/29/2019,$109,4264362,$108.93,$109.62,$108.51
01/28/2019,$108.82,3960881,$108.96,$109.6,$108
01/25/2019,$109.35,5071080,$110.15,$110.59,$109.04
01/24/2019,$109.5,4477299,$110.31,$110.31,$108.41
01/23/2019,$110.73,4977207,$109.68,$110.79,$109.51
01/22/2019,$109.91,4890742,$109.86,$110.23,$108.78
01/18/2019,$110.07,5137144,$109.97,$110.295,$109.17
01/17/2019,$109.22,4377091,$108.14,$109.47,$108.09
01/16/2019,$108.34,4911367,$108.99,$109.05,$107.7
01/15/2019,$108.99,4502374,$107.46,$109.07,$106.73
01/14/2019,$107.32,5745269,$107.85,$107.96,$106.96
01/11/2019,$108.16,5874214,$107.86,$108.5,$107.64
01/10/2019,$108.15,7759951,$107.41,$108.34,$107.3565
01/09/2019,$107.49,7814179,$110.33,$110.87,$107.49
01/08/2019,$110.58,6383216,$110.14,$110.8,$109.42
01/07/2019,$109.53,4968107,$110.01,$110.38,$108.65
01/04/2019,$110.48,5737201,$109.54,$110.6,$108.24
01/03/2019,$108.26,5975141,$108.91,$110.15,$108.05
01/02/2019,$109.28,4803412,$109.15,$110.0197,$108.23
12/31/2018,$110.48,5019090,$110.58,$111.09,$109.32
12/28/2018,$110.36,5410332,$110.09,$111.1,$109.22
12/27/2018,$109.42,4962623,$107.77,$109.47,$106.03
12/26/2018,$108.33,4301030,$106.22,$108.44,$105.03
12/24/2018,$106.03,3354049,$110.13,$111.09,$105.96
12/21/2018,$109.42,13262190,$110.96,$114.16,$108.81
12/20/2018,$110.21,8254778,$110.2,$111.93,$109.2
12/19/2018,$110.04,6795478,$112.63,$113.19,$109.63
12/18/2018,$111.84,5732834,$113.22,$113.53,$110.75
12/17/2018,$112.87,5520239,$114.37,$115.07,$112.2
12/14/2018,$113.95,7404139,$117.32,$117.55,$113.67
12/13/2018,$118.35,6104435,$117.14,$118.89,$117.11
12/12/2018,$117,4880953,$118.34,$118.59,$116.41
12/11/2018,$117.29,4081130,$116.9,$118.19,$116.68
12/10/2018,$116.19,3875664,$116.4,$116.6197,$114.46
12/07/2018,$115.82,4555959,$116.37,$116.98,$115.38
12/06/2018,$116.84,5165512,$116.31,$117.38,$114.1
12/04/2018,$117.8,6860789,$119.37,$120.61,$117.45
12/03/2018,$118.98,6107227,$120.48,$120.91,$117.51
11/30/2018,$121.94,8047431,$118.13,$122,$118.13
11/29/2018,$118.27,2749660,$118.4,$118.87,$117.44
11/28/2018,$118.5,3982291,$115.98,$118.52,$115.57
11/27/2018,$116.44,2879423,$115.37,$116.5269,$114.9
11/26/2018,$115.86,2833237,$115.88,$116.4303,$114.99
11/23/2018,$115.41,1444727,$114.78,$116.57,$114.78
11/21/2018,$115.28,3245049,$115.89,$116.89,$114.92
11/20/2018,$116,5086306,$119.8,$120.28,$115.78
11/19/2018,$119.01,4606930,$118.08,$119.52,$117.965
11/16/2018,$118.35,4397763,$117.05,$118.48,$116.84
11/15/2018,$116.8,4034929,$116.43,$116.99,$115.6
11/14/2018,$116.65,4286229,$117.44,$117.48,$116.27
11/13/2018,$117.14,3517328,$117.75,$117.75,$116.21
11/12/2018,$116.97,4526786,$117,$118.32,$116.71
11/09/2018,$117.48,5007811,$116.08,$117.71,$116.08
11/08/2018,$116.06,2908419,$115.38,$116.5,$115.25
11/07/2018,$115.61,4183312,$115.45,$115.77,$114.44
11/06/2018,$115.21,3868113,$114.03,$115.35,$113.86
11/05/2018,$114.39,5269580,$111.69,$114.44,$111.28
11/02/2018,$111.17,6511724,$111.49,$112.1,$109.63
11/01/2018,$111.51,5713014,$112,$113.14,$110.98
10/31/2018,$112.38,6273043,$113.49,$113.49,$111.19
10/30/2018,$113.77,4750802,$113.75,$114.23,$112.6
10/29/2018,$112.89,5698195,$111.29,$113.31,$111.1432
10/26/2018,$110.45,5868778,$111.62,$112.06,$109.69
10/25/2018,$112.85,6649010,$112.96,$113.27,$111.4222
10/24/2018,$112.96,8217897,$110.2,$114.16,$109.95
10/23/2018,$110.13,4453812,$108.93,$110.53,$108.32
10/22/2018,$109.4,5477688,$110.09,$110.89,$109.2438
10/19/2018,$110.29,5097075,$108.59,$110.6,$108.49
10/18/2018,$107.93,3944717,$108.48,$109.3457,$107.55
10/17/2018,$108.31,4302076,$107.21,$108.7785,$107.19
10/16/2018,$107.39,3937240,$106.31,$107.69,$105.8401
10/15/2018,$105.63,3511594,$105.2,$106.65,$105.17
10/12/2018,$105.28,4355451,$105.3,$105.76,$104.53
10/11/2018,$105.06,5693703,$108.21,$108.48,$104.9
10/10/2018,$107.34,5761388,$107.59,$109.35,$107.2
10/09/2018,$108.12,4105577,$108.68,$108.94,$107.52
10/08/2018,$108.19,3712284,$106.36,$108.34,$106.31
10/05/2018,$106.49,3434322,$106.25,$107.01,$105.98
10/04/2018,$106.61,4929017,$106.85,$107.4,$105.8
10/03/2018,$107.52,6100019,$109.21,$109.71,$107.17
10/02/2018,$108.72,6537647,$110.45,$111.11,$107.7
10/01/2018,$110.71,5053346,$112.15,$112.48,$110.67
09/28/2018,$111.8,5672674,$111.54,$112.05,$110.91
09/27/2018,$111.05,3841418,$111.43,$112.4,$110.91
09/26/2018,$111.5,3864142,$112.27,$112.86,$111.31
09/25/2018,$111.97,3415223,$112.64,$112.75,$111.76
09/24/2018,$112.27,3387401,$114.1,$114.72,$112.2
09/21/2018,$114.91,6797274,$115.26,$115.52,$114.835
09/20/2018,$115.22,3338809,$114.23,$115.51,$114.11
09/19/2018,$113.77,2841267,$113.95,$114.24,$113.46
09/18/2018,$113.98,4078045,$115.475,$115.475,$113.69
09/17/2018,$115.4,2960275,$114.6,$115.45,$114.22
09/14/2018,$114.57,2573980,$114.89,$114.89,$113.722
09/13/2018,$114.99,3542395,$114.49,$115.01,$113.694
09/12/2018,$113.85,3646085,$113.31,$114.2311,$113.04
09/11/2018,$113.33,2779551,$111.85,$113.745,$111.85
09/10/2018,$113.57,3209959,$112.92,$113.99,$112.7
09/07/2018,$112.74,3831360,$112.85,$113.5,$111.51
09/06/2018,$113.5,4807195,$112,$113.53,$111.44
09/05/2018,$113.12,4392105,$110.76,$113.17,$110.7
09/04/2018,$111,4512014,$111.82,$112.09,$110.45
08/31/2018,$112.01,4247648,$111.77,$112.58,$111.26
08/30/2018,$111.96,2118974,$111.87,$112.23,$111.55
08/29/2018,$112.05,2403189,$111.3,$112.1173,$111.22
08/28/2018,$111.17,5229382,$112.22,$112.445,$110.89
08/27/2018,$112.41,3155627,$112.58,$112.77,$111.83
08/24/2018,$112.15,3676715,$111.87,$112.5299,$111.8
08/23/2018,$111.93,4508735,$112.17,$112.23,$111.51
08/22/2018,$112.24,3860901,$113.7,$113.82,$111.96
08/21/2018,$113.72,4629475,$115.25,$115.25,$113.65
08/20/2018,$114.84,3673528,$114.99,$115.85,$114.6
08/17/2018,$114.96,3391615,$114,$115.09,$114
08/16/2018,$114.25,4454759,$113.74,$114.73,$113.37
08/15/2018,$113.45,6511201,$112.76,$113.74,$112.25
08/14/2018,$113.1,3797566,$112.7,$113.49,$112.11
08/13/2018,$113.02,3170056,$112.81,$113.14,$112.01
08/10/2018,$112.87,3599435,$113.59,$113.97,$112.57
08/09/2018,$113.7,3927977,$114.12,$114.12,$113.38
08/08/2018,$113.49,5172821,$114.52,$114.85,$113.47
08/07/2018,$114.22,6814300,$116.45,$116.45,$113.53
08/06/2018,$117.38,6704661,$117.25,$118.44,$116.9
08/03/2018,$116.3,3875089,$114.77,$116.7,$114.37
08/02/2018,$114.69,4132640,$113.6,$114.93,$113.09
08/01/2018,$113.61,4168924,$114.42,$114.525,$113.225
07/31/2018,$115,4709652,$114.66,$115.49,$114.11
07/30/2018,$114.18,3619238,$113.78,$114.59,$113.67
07/27/2018,$114.28,4563735,$114.77,$115.35,$114.025
07/26/2018,$115,5084272,$116.14,$116.9,$114.88
07/25/2018,$115.21,4761455,$114.94,$115.67,$114.5
07/24/2018,$114.74,5081243,$114.14,$114.92,$113.85
07/23/2018,$114.39,7126868,$115.52,$115.98,$113.58
07/20/2018,$116.01,27559670,$115.75,$116.79,$115.22
07/19/2018,$115.77,8178465,$114.77,$116.59,$114.75
07/18/2018,$114.83,5379026,$114.92,$115,$113.89
07/17/2018,$114.88,6726084,$113.47,$115.03,$113.47
07/16/2018,$112.96,5413557,$112.56,$113.121,$111.7511
07/13/2018,$112.69,4407581,$111.68,$112.79,$111.62
07/12/2018,$111.53,5497450,$112.54,$112.71,$110.97
07/11/2018,$112.54,5507749,$112.64,$112.94,$112.1
07/10/2018,$112.89,16045140,$110.62,$113,$109.68
07/09/2018,$107.76,7816655,$109.13,$109.3,$107.52
07/06/2018,$109.56,4224416,$109.49,$110.02,$108.97
07/05/2018,$109.55,4810664,$108.91,$109.615,$108
07/03/2018,$108.8,3769084,$108.58,$109.57,$108.055
07/02/2018,$109.53,4664851,$108.7,$110,$108.31
06/29/2018,$108.87,4498853,$108.72,$109.5,$107.8
06/28/2018,$108.68,4297365,$108.42,$109.3,$108.3
06/27/2018,$108.27,6185519,$108.37,$108.955,$107.62
06/26/2018,$108.05,5029725,$109.05,$109.17,$107.47
06/25/2018,$108.99,5048681,$107.71,$109.59,$107.71
06/22/2018,$108.37,5525620,$107.24,$108.67,$107.14
06/21/2018,$107.24,6214618,$106.57,$107.425,$106.3
06/20/2018,$105.81,4600694,$105.73,$106.11,$105.36
06/19/2018,$105.96,5484147,$105.49,$106.68,$105.22
06/18/2018,$105.38,5970309,$107.01,$107.21,$104.83
06/15/2018,$107.61,10570890,$105.1,$107.75,$104.82
06/14/2018,$105.13,4807024,$105.26,$105.36,$104.43
06/13/2018,$105.27,7440741,$104.16,$105.6,$104.16
06/12/2018,$104.48,4970088,$103.23,$104.55,$102.82
06/11/2018,$103.21,3943836,$102.61,$103.41,$102.27
06/08/2018,$102.49,4687877,$101.18,$102.61,$101.18
06/07/2018,$101.16,4974556,$100.51,$101.51,$100.33
06/06/2018,$100.83,3946644,$100.4,$100.86,$99.815
06/05/2018,$100.21,4845891,$100.46,$100.9595,$99.88
06/04/2018,$100.12,3931962,$100.77,$101.09,$100.025
06/01/2018,$100.25,4414437,$100.54,$100.93,$99.65
05/31/2018,$100.25,8269653,$101.15,$101.3,$99.66
05/30/2018,$101.83,6254650,$101.66,$102.24,$101.09
05/29/2018,$101.1,8286199,$100,$101.285,$100
05/25/2018,$100.31,5323673,$100.18,$101.11,$99.9
05/24/2018,$100.18,4664902,$100.31,$100.58,$99.76
05/23/2018,$100.45,6249806,$99.93,$100.6,$99.61
05/22/2018,$99.93,6806299,$99.78,$100.46,$99.43
05/21/2018,$99.51,6602783,$98.22,$99.98,$98.06
05/18/2018,$97.51,6888935,$98.31,$98.45,$97.32
05/17/2018,$97.92,6522519,$97.55,$97.99,$97.15
05/16/2018,$97.19,5101585,$96.64,$97.55,$96.55
05/15/2018,$96.8,6554450,$96.61,$97.24,$96.355
05/14/2018,$97.15,4175700,$97.69,$97.7299,$96.73
05/11/2018,$97.43,3507203,$97.58,$98.26,$96.88
05/10/2018,$97.27,3094853,$96.43,$97.74,$96.4
05/09/2018,$96.16,6200146,$97.19,$97.52,$95.94
05/08/2018,$96.79,5242629,$97.91,$97.99,$96.43
05/07/2018,$98.23,3479972,$98.98,$99.31,$98.07
05/04/2018,$98.99,5934442,$97.55,$99.77,$97.5
05/03/2018,$97.6,6638011,$97.48,$98.09,$96.7
05/02/2018,$97.23,5927150,$99.16,$99.3573,$97.03
05/01/2018,$99.13,4542500,$100.36,$100.93,$98.57
04/30/2018,$100.94,5479836,$101.85,$102.385,$100.58
04/27/2018,$101.71,4765848,$102.22,$102.99,$101.65
04/26/2018,$103.26,5956965,$102.25,$104.08,$101.15
04/25/2018,$101.15,4753331,$101.21,$102.36,$100.85
04/24/2018,$101.44,5673878,$102.62,$102.85,$100.97
04/23/2018,$102.58,6491327,$102.55,$102.8,$101.84
04/20/2018,$102.48,8512543,$105.45,$105.6,$102.27
04/19/2018,$105.57,6282714,$106.71,$106.94,$105.08
04/18/2018,$106.98,6521311,$108.97,$109.36,$106.46
04/17/2018,$108.87,4774957,$108.69,$109.08,$107.98
04/16/2018,$109.92,2661474,$109.75,$110.64,$109.52
04/13/2018,$109.26,2595859,$108.85,$109.46,$108.52
04/12/2018,$108.31,2691587,$108.96,$109.51,$108.27
04/11/2018,$108.68,3680427,$108.57,$109.47,$108.42
04/10/2018,$109.4,2817024,$109.74,$110.2,$108.92
04/09/2018,$109.38,2619974,$109.54,$110.45,$108.78
04/06/2018,$109.3,3510151,$110.06,$110.98,$108.77
04/05/2018,$110.57,3168865,$110.43,$111.18,$109.75
04/04/2018,$110.18,4694123,$107.78,$110.73,$107.24
04/03/2018,$108.19,4697525,$107.39,$108.53,$106.59
04/02/2018,$107.05,4294313,$108.62,$109.22,$106.44
03/29/2018,$109.15,3828004,$110.12,$110.66,$108.97
03/28/2018,$109.18,6405222,$108.14,$110.11,$108
03/27/2018,$107.64,4916632,$107.23,$108.54,$106.51
03/26/2018,$106.81,3783782,$106.68,$107.47,$106.09
03/23/2018,$106.15,4872717,$108.09,$108.74,$105.938
03/22/2018,$107.94,4321120,$108.45,$109.67,$107.8
03/21/2018,$108.74,3864553,$109.89,$110.08,$108.53
03/20/2018,$109.9,3317905,$110.75,$111.3,$109.83
03/19/2018,$110.36,4196065,$111.65,$111.99,$110.05
03/16/2018,$111.64,7477630,$112.33,$113.2,$111.58
03/15/2018,$111.99,3878385,$112.4,$113.25,$111.66
03/14/2018,$112.61,4055646,$113.57,$113.77,$112.23
03/13/2018,$113.6,4542639,$113.27,$113.9,$112.72
03/12/2018,$112.75,4509634,$112.5,$113.09,$112.075
03/09/2018,$112.54,3680521,$112.27,$112.57,$111.6424
03/08/2018,$112.08,5667810,$110.03,$112.13,$109.58
03/07/2018,$109.84,4176491,$108.89,$110.06,$108.61
03/06/2018,$109.58,3196991,$109.36,$109.62,$108.44
03/05/2018,$109.43,3781700,$108.46,$109.6,$108.02
03/02/2018,$109.04,4903611,$107.91,$109.32,$107.9
03/01/2018,$108.12,6890547,$109.21,$109.88,$107.241
02/28/2018,$109.73,4629596,$111,$111.65,$109.68
02/27/2018,$110.89,6384807,$111.19,$112.08,$110.71
02/26/2018,$110.94,4935490,$110.12,$111.17,$110.03
02/23/2018,$109.68,4760424,$109.36,$110.05,$108.57
02/22/2018,$109.26,5394641,$108.33,$109.97,$108.02
02/21/2018,$108,4501249,$109.35,$109.8405,$107.94
02/20/2018,$109.48,3828880,$110.96,$110.98,$109.34
02/16/2018,$111.06,5578503,$111.06,$111.7,$109.76
02/15/2018,$110.97,5118283,$109.53,$111.04,$108.72
02/14/2018,$109.11,7696283,$111.67,$111.9,$108.76
02/13/2018,$112.14,5272495,$112,$112.67,$110.68
02/12/2018,$111.93,4748590,$111.9,$112.75,$111.06
02/09/2018,$111.18,5300688,$110.81,$111.99,$108.88
02/08/2018,$110.15,4886842,$113.7,$113.72,$110.09
02/07/2018,$113.5,4926212,$113.97,$115.77,$112.75
02/06/2018,$113.56,6642804,$112.44,$113.95,$110.15
02/05/2018,$114.46,5327000,$118.57,$119.66,$114.4101
02/02/2018,$118.67,3335605,$119.91,$120.28,$118.4
02/01/2018,$120.3,3484923,$119.92,$121.01,$119.28
01/31/2018,$120.3,4018071,$119.84,$120.75,$119.51
01/30/2018,$119.89,4728164,$119.68,$121.2,$119.5
01/29/2018,$119.67,3852103,$121.38,$122.16,$119.65
01/26/2018,$121.76,3413579,$120.61,$121.84,$120.61
01/25/2018,$120.9,2713029,$120.61,$121.4532,$120.36
01/24/2018,$121.14,3458592,$121.24,$121.48,$120.82
01/23/2018,$121.3,3536882,$121.07,$122.51,$120.85
01/22/2018,$121.51,4308565,$120.1,$121.85,$120
01/19/2018,$120.17,5976505,$119.48,$120.68,$118.64
01/18/2018,$119.05,5861538,$119.09,$119.62,$118.65
01/17/2018,$119.18,4554530,$118.29,$120.17,$118.21
01/16/2018,$117.86,4927694,$117.2,$118.35,$117.03
01/12/2018,$117.38,4335547,$116.95,$118.01,$116.85
01/11/2018,$116.88,3679596,$117.64,$117.85,$116.38
01/10/2018,$117.48,3199146,$118.13,$118.36,$116.7
01/09/2018,$118.08,4573547,$118.26,$118.98,$117.95
01/08/2018,$117.99,5729591,$118.21,$118.74,$117.67
01/05/2018,$118.67,2713218,$118.41,$119.09,$118.245
01/04/2018,$118.33,3146552,$117.8,$119.11,$117.6
01/03/2018,$117.75,4224441,$117.905,$118.47,$117.64
01/02/2018,$118.06,4162264,$119.93,$120.18,$117.9251
12/29/2017,$119.92,3116343,$119.46,$120.57,$119.42
12/28/2017,$119.35,1999251,$119.33,$119.53,$119.05
12/27/2017,$119.3,2465023,$118.87,$119.4,$118.8
12/26/2017,$118.89,2156768,$118.41,$119.24,$118.41
12/22/2017,$118.6,2043311,$118.6,$118.75,$118.17
12/21/2017,$118.26,2790002,$119.45,$119.57,$117.84
12/20/2017,$119.02,4165818,$118.66,$119.12,$117.56
12/19/2017,$118.61,3942543,$118.75,$119.385,$118.23
12/18/2017,$118.05,3472719,$119.3,$119.74,$118
12/15/2017,$119.22,7172702,$118.57,$119.36,$118.45
12/14/2017,$118.02,4055532,$117.94,$118.6,$117.725
12/13/2017,$117.8,3023839,$117.51,$118.21,$117.48
12/12/2017,$117.4,2664232,$117.6,$118.37,$117.12
12/11/2017,$117.39,2429359,$116.33,$117.435,$115.56
12/08/2017,$116.57,3127482,$116.52,$116.6,$115.9
12/07/2017,$116.73,5408633,$118.52,$118.64,$116.55
12/06/2017,$118.9,3203456,$117.83,$118.91,$117.64
12/05/2017,$117.59,3194480,$117.63,$117.94,$117.18
12/04/2017,$117.46,4396689,$117,$118.2,$116.62
12/01/2017,$116.78,4956550,$116.5,$116.85,$115.04
11/30/2017,$116.52,5983950,$116.52,$117.21,$116.08
11/29/2017,$116.84,3274486,$116.84,$117.38,$116.29
11/28/2017,$116.77,3600399,$116.26,$116.83,$115.3
11/27/2017,$115.85,2818867,$116,$116.4,$115.66
