Date,Close/Last,Volume,Open,High,Low
09/17/2019,$93.83,1891177,$94.12,$94.19,$92.77
09/16/2019,$94.34,2402095,$92.89,$94.39,$92.65
09/13/2019,$93.62,1787687,$93.92,$94.656,$93.12
09/12/2019,$92.91,3212006,$91.85,$93.21,$91.01
09/11/2019,$92.09,1921836,$91.83,$92.1,$90.12
09/10/2019,$91.83,2184466,$91.35,$92.46,$90.8
09/09/2019,$90.96,2531212,$88.98,$91.35,$88.77
09/06/2019,$88.19,1594230,$88.42,$88.68,$87.79
09/05/2019,$88.32,1872566,$86.98,$88.9,$86.82
09/04/2019,$85.96,2334343,$86.25,$86.47,$85.35
09/03/2019,$85.35,2647459,$85.75,$86,$84.47
08/30/2019,$86.62,1879072,$86.89,$87.27,$86.21
08/29/2019,$86.22,1861641,$85.63,$86.62,$85.55
08/28/2019,$84.59,1818471,$82.76,$84.855,$82.67
08/27/2019,$83.11,1927796,$84.82,$85.03,$82.63
08/26/2019,$84.28,1428913,$83.55,$84.32,$83.15
08/23/2019,$83.11,2172429,$85.12,$85.89,$82.68
08/22/2019,$85.73,2074664,$86.24,$86.8,$85.24
08/21/2019,$86.02,1073487,$86.36,$86.58,$85.78
08/20/2019,$85.22,1838049,$86.53,$86.65,$85.11
08/19/2019,$86.97,2066445,$86.85,$87.45,$86.25
08/16/2019,$85.5,1819199,$84.51,$85.77,$84.29
08/15/2019,$83.67,2118139,$83.94,$85.08,$83.265
08/14/2019,$83.45,3022562,$85.21,$85.77,$83.4
08/13/2019,$87.21,3076963,$85.51,$87.95,$85.33
08/12/2019,$85.69,1983030,$86.65,$87.09,$85.31
08/09/2019,$87.71,2000798,$88.37,$88.595,$87.22
08/08/2019,$88.76,2597737,$88.4,$89.47,$87.94
08/07/2019,$87.95,2824540,$86.53,$88.195,$85.36
08/06/2019,$88.3,2810077,$87.15,$88.415,$85.89
08/05/2019,$86.62,3189069,$88.18,$88.575,$85.854
08/02/2019,$89.85,2802145,$90.7,$90.7,$88.2817
08/01/2019,$91.3,3517018,$92.42,$93.65,$91.0725
07/31/2019,$92.42,5102844,$91.3,$93.405,$90.94
07/30/2019,$91.21,12268240,$91.48,$92,$89.2934
07/29/2019,$96.92,2427935,$98.03,$98.2799,$96.59
07/26/2019,$98.08,3221299,$95.99,$98.62,$95.59
07/25/2019,$95.9,2427712,$96.85,$96.87,$95.55
07/24/2019,$96.92,3944951,$94.26,$97.13,$93.7401
07/23/2019,$94.34,2275949,$91.93,$94.5,$91.8029
07/22/2019,$91.72,2917135,$90.52,$92.21,$90.34
07/19/2019,$90.65,4117997,$92.03,$92.14,$90.23
07/18/2019,$88.76,2882273,$88.29,$89.1812,$87.84
07/17/2019,$88.19,1875014,$89.55,$89.85,$88.15
07/16/2019,$89.93,2270377,$90.15,$90.52,$89.54
07/15/2019,$89.75,2104772,$91.38,$91.38,$89.39
07/12/2019,$91.07,1499811,$91.11,$91.36,$90.57
07/11/2019,$90.71,1491990,$90.61,$91.215,$90.1703
07/10/2019,$90.16,2495522,$92.22,$92.65,$90
07/09/2019,$92.29,1982499,$91.02,$92.4596,$91.01
07/08/2019,$91.8,1409756,$92.07,$92.46,$91.48
07/05/2019,$92.54,1107026,$93,$93.13,$91.95
07/03/2019,$92.99,1296971,$91.78,$93,$91.55
07/02/2019,$91.1,1637912,$91.8,$91.97,$90.63
07/01/2019,$92.04,1733430,$92.3,$92.83,$91.2316
06/28/2019,$90.74,3156333,$90.21,$91.09,$89.34
06/27/2019,$89.33,1439617,$89.59,$90.39,$88.99
06/26/2019,$89.38,1559021,$89,$89.71,$88.65
06/25/2019,$88.82,1859162,$88.57,$89.72,$88.07
06/24/2019,$88.72,3038173,$91,$91.18,$87.99
06/21/2019,$91.52,3195382,$91.73,$92.36,$90.84
06/20/2019,$91.63,1365347,$91.56,$91.94,$90.5
06/19/2019,$90.48,1715537,$91.42,$92.04,$90.22
06/18/2019,$91.29,2205596,$90,$91.87,$89.9
06/17/2019,$89.95,1416819,$90.57,$91.05,$89.735
06/14/2019,$90.57,1310012,$91,$91,$89.58
06/13/2019,$90.77,1313313,$90.6,$91.44,$90.49
06/12/2019,$90.55,1011022,$91.38,$91.71,$90.01
06/11/2019,$91.34,1194438,$91.31,$92.24,$90.98
06/10/2019,$90.43,1402828,$90.92,$91.735,$90.36
06/07/2019,$90.26,1296185,$90.16,$90.95,$90.04
06/06/2019,$90.36,1474467,$89.8,$90.67,$89.61
06/05/2019,$89.9,1666696,$90,$90.2,$88.515
06/04/2019,$89.92,2047351,$88.37,$89.94,$87.99
06/03/2019,$87.08,2050023,$85.98,$87.42,$85.87
05/31/2019,$85.87,2785426,$87.22,$87.58,$85.72
05/30/2019,$88.35,1376388,$89.55,$90.2,$87.6729
05/29/2019,$89.44,1604986,$88.22,$89.56,$87.545
05/28/2019,$88.75,2016479,$90.36,$90.91,$88.69
05/24/2019,$90.78,1175749,$89.87,$90.88,$89.73
05/23/2019,$89.25,1584288,$90.41,$90.41,$88.6
05/22/2019,$91.26,1117329,$91.66,$92.16,$91.25
05/21/2019,$92.2,1859198,$91.97,$92.27,$91.6
05/20/2019,$91.38,1460123,$90.41,$91.88,$90
05/17/2019,$90.54,1518108,$90.03,$91.38,$89.93
05/16/2019,$90.98,1631008,$89.87,$91.56,$89.69
05/15/2019,$89.38,1899956,$88.3,$90.06,$87.24
05/14/2019,$89.26,1640661,$88.24,$90.05,$88.1
05/13/2019,$87.54,1819537,$88.49,$88.88,$87.32
05/10/2019,$90.39,1348808,$89.65,$90.77,$88.32
05/09/2019,$90.2,2240775,$89.12,$90.35,$88.37
05/08/2019,$90.22,2183270,$91.18,$91.65,$90.17
05/07/2019,$91.6,1901519,$92.41,$92.61,$90.9
05/06/2019,$93.61,2208412,$92.05,$94.0796,$91.88
05/03/2019,$94.26,1694466,$93.22,$94.3,$93.12
05/02/2019,$92.92,2062671,$92.66,$93.26,$92.15
05/01/2019,$92.58,2210845,$92.56,$93.49,$92.24
04/30/2019,$92.83,2140136,$93.02,$93.26,$91.58
04/29/2019,$92.38,2462931,$93.85,$94.38,$92.28
04/26/2019,$93.73,4278631,$90.7,$94.14,$90.7
04/25/2019,$88.05,2131257,$87.71,$88.76,$87.37
04/24/2019,$87.79,1742077,$88,$88.61,$87.53
04/23/2019,$88.19,1690494,$87.81,$88.64,$87.4
04/22/2019,$87.61,1027335,$87.87,$88.2291,$87.3093
04/18/2019,$88.11,1413898,$87.71,$88.29,$87.5
04/17/2019,$87.92,2231295,$88.1,$88.25,$87.3
04/16/2019,$87.91,1888370,$87.45,$88.35,$87.033
04/15/2019,$86.88,1215387,$87.81,$87.95,$86.55
04/12/2019,$87.83,1635581,$87.35,$88.69,$86.94
04/11/2019,$86.25,1390911,$86.12,$86.69,$85.62
04/10/2019,$85.63,1413179,$85.27,$85.78,$84.53
04/09/2019,$85.1,1209740,$85.5,$85.71,$84.59
04/08/2019,$86.04,2023216,$85.8,$86.14,$85.29
04/05/2019,$86.54,1554012,$87,$87.25,$85.9
04/04/2019,$86.7,2137237,$85.52,$86.74,$85.1225
04/03/2019,$85.31,2818093,$85.11,$86.2,$84.93
04/02/2019,$84.68,2342121,$84.5,$85.57,$84.0076
04/01/2019,$84.48,2977244,$82.35,$84.88,$82.27
03/29/2019,$81.69,2945587,$81.74,$82.33,$81.42
03/28/2019,$80.96,1268550,$80.33,$81.06,$80.05
03/27/2019,$80.07,1861884,$80.38,$80.97,$79.82
03/26/2019,$80.66,1668086,$80,$80.68,$79.42
03/25/2019,$79.36,2191085,$79.86,$80.485,$78.4547
03/22/2019,$80,3101109,$82.14,$82.27,$79.68
03/21/2019,$82.89,2431236,$82.2,$83.505,$81.48
03/20/2019,$82.95,2460555,$84.13,$84.23,$82.79
03/19/2019,$84.41,2333359,$85.38,$85.87,$84.16
03/18/2019,$84.9,2332933,$84.54,$85.62,$84.37
03/15/2019,$84.33,2993457,$83.11,$84.52,$82.93
03/14/2019,$83.21,1744285,$83.62,$83.9533,$83.19
03/13/2019,$83.74,1775390,$83.36,$84.33,$83.2
03/12/2019,$82.95,2056711,$82.99,$84.03,$82.74
03/11/2019,$82.85,2679238,$81.96,$83.26,$81.86
03/08/2019,$81.37,2111560,$80.44,$81.43,$80.08
03/07/2019,$81.28,3035605,$82.22,$82.29,$80.81
03/06/2019,$82.51,1713318,$82.76,$83.46,$82.485
03/05/2019,$82.97,1958921,$83.3,$83.57,$81.6576
03/04/2019,$83.31,2918435,$84.29,$84.92,$82.51
03/01/2019,$84.26,3015251,$84,$85.48,$83.81
02/28/2019,$83.58,4597586,$82.43,$83.87,$81.91
02/27/2019,$82.26,2676411,$80.71,$82.33,$80.5
02/26/2019,$80.9,2681133,$81.16,$81.67,$80.25
02/25/2019,$81.42,2514291,$81.99,$82.6329,$81.39
02/22/2019,$81.2,2096554,$82.07,$82.44,$81.02
02/21/2019,$82.07,1736923,$82.98,$82.98,$81.62
02/20/2019,$82.72,2167484,$82.41,$82.82,$81.82
02/19/2019,$82.2,2952467,$81.55,$82.58,$81.14
02/15/2019,$81.57,2704672,$80.27,$81.71,$80.06
02/14/2019,$79.61,2087821,$79.45,$80.47,$78.52
02/13/2019,$79.99,1808104,$80.08,$80.64,$79.75
02/12/2019,$79.79,2112073,$78.82,$80.32,$78.76
02/11/2019,$78.04,2649136,$78.08,$78.4,$77.75
02/08/2019,$77.83,3187518,$77.91,$78.59,$76.82
02/07/2019,$79.03,3394867,$79.91,$80.03,$78.3568
02/06/2019,$80.14,3552866,$80.68,$81.2,$79.59
02/05/2019,$80.86,2305676,$81.56,$81.6,$80.5
02/04/2019,$81.39,3273016,$80.85,$81.62,$80.3
02/01/2019,$80.88,2438564,$80.94,$81.34,$80.43
01/31/2019,$80.59,3220172,$80.28,$80.81,$79.9
01/30/2019,$80.88,2718916,$79.9,$81.245,$79.19
01/29/2019,$79.56,2454185,$79.6,$80,$78.88
01/28/2019,$79.48,3836543,$78.74,$79.55,$78.44
01/25/2019,$79.62,3486884,$80.98,$81.3,$79.54
01/24/2019,$80.18,5529215,$78.2,$80.84,$78.2
01/23/2019,$78.2,8586279,$79.77,$80.58,$77.71
01/22/2019,$83.4,4719016,$84,$84.16,$82.8
01/18/2019,$84.97,2668496,$83.89,$85.25,$82.94
01/17/2019,$83.65,2281411,$83.2,$84.06,$82.23
01/16/2019,$83.62,3761801,$82.4,$84.31,$82.16
01/15/2019,$81.52,2829210,$81,$81.63,$80.52
01/14/2019,$81.4,2383384,$80.21,$81.65,$79.9208
01/11/2019,$80.94,1832250,$79.37,$81.03,$79.04
01/10/2019,$79.95,3443651,$80,$80.38,$79.57
01/09/2019,$80.57,1903889,$80.7,$80.93,$79.79
01/08/2019,$80.02,3083981,$80.67,$81.16,$78.9
01/07/2019,$79.98,2562932,$79.19,$80.5,$78.645
01/04/2019,$79.54,2812368,$77.68,$79.61,$77.66
01/03/2019,$76.16,3601868,$76.6,$77.4766,$75.98
01/02/2019,$77.26,3290773,$74.49,$77.36,$74.39
12/31/2018,$75.59,2517977,$74.99,$75.7,$74.38
12/28/2018,$74.66,2480992,$75.44,$75.99,$74.23
12/27/2018,$74.99,3257589,$73.11,$74.99,$72.0818
12/26/2018,$74.41,3153951,$71.05,$74.41,$69.9
12/24/2018,$70.78,1749836,$71.28,$72.89,$70.75
12/21/2018,$72.39,4919209,$74.17,$75.96,$72
12/20/2018,$74.49,4223486,$74.28,$75.35,$73.76
12/19/2018,$74.67,3584745,$76.02,$77.45,$74.08
12/18/2018,$76.21,3524529,$77.79,$78.135,$75.29
12/17/2018,$76.91,4575671,$78.31,$78.85,$76.46
12/14/2018,$78.73,3657578,$79.57,$81.23,$78.53
12/13/2018,$80.39,2178902,$82.09,$82.39,$80.005
12/12/2018,$82.04,2149362,$82.56,$83.32,$81.72
12/11/2018,$81.36,2150575,$83.62,$83.85,$80.89
12/10/2018,$82.45,3231072,$83.11,$83.26,$80.317
12/07/2018,$82.67,2553517,$84.54,$85.6389,$81.89
12/06/2018,$84.61,3809148,$83.18,$84.68,$81.85
12/04/2018,$84.89,3576784,$90.11,$90.19,$84.31
12/03/2018,$90.47,2309194,$90.67,$91.6,$89.12
11/30/2018,$89.68,2488356,$88.51,$89.87,$88.41
11/29/2018,$88.87,2087331,$89.58,$89.93,$88.44
11/28/2018,$90.41,2376814,$88.53,$90.41,$87.65
11/27/2018,$88.19,1806035,$87.8,$88.61,$87.4773
11/26/2018,$87.97,2681940,$86.86,$88.34,$86.61
11/23/2018,$85.63,723044,$85.75,$86.48,$85.32
11/21/2018,$86.44,1733442,$86.22,$87.73,$85.71
11/20/2018,$86.01,2790443,$87.23,$87.36,$85.51
11/19/2018,$87.73,2173505,$87.92,$88.19,$86.83
11/16/2018,$87.64,3514770,$88.52,$88.765,$87.43
11/15/2018,$89.16,2872040,$88.24,$89.485,$87.53
11/14/2018,$88.92,2409863,$90.77,$91.44,$88
11/13/2018,$89.9,2011844,$89.58,$90.96,$89.33
11/12/2018,$89.12,1749824,$90.45,$90.89,$88.93
11/09/2018,$90.4,1755389,$90.27,$90.99,$89.87
11/08/2018,$90.86,1814357,$89.9,$91.48,$89.8
11/07/2018,$90.54,2045441,$89.74,$90.69,$88.58
11/06/2018,$89.18,2894810,$87.85,$89.4407,$87.65
11/05/2018,$88.05,4166800,$87.69,$88.61,$87.69
11/02/2018,$87.27,4369881,$89.3,$89.85,$86.86
11/01/2018,$89.3,2128800,$89.31,$89.86,$88.77
10/31/2018,$89.3,3446487,$88.86,$90.23,$88.62
10/30/2018,$87.84,2651513,$86.85,$87.93,$85.95
10/29/2018,$86.46,4184614,$86.76,$88.16,$85.135
10/26/2018,$85.75,3918036,$87.25,$87.485,$84.94
10/25/2018,$88.27,4016996,$86.64,$89.05,$86.1
10/24/2018,$85.86,6717558,$88.49,$90.3,$85.67
10/23/2018,$87.04,6842603,$86.81,$87.445,$85.51
10/22/2018,$88.54,2635213,$91.07,$91.87,$88.51
10/19/2018,$91.63,2264900,$90.4,$92.27,$90.07
10/18/2018,$90.35,2089194,$91.25,$92.3,$90.1
10/17/2018,$91.48,2305537,$91.55,$92.29,$90.37
10/16/2018,$91.63,1843308,$91.01,$91.805,$89.97
10/15/2018,$90.55,2132167,$90.59,$91.37,$89.9
10/12/2018,$90.79,3422940,$92.9,$93.2695,$89.34
10/11/2018,$90.94,2956739,$93.09,$93.68,$90.89
10/10/2018,$93.57,2728207,$96.2,$96.78,$93.51
10/09/2018,$96,2080962,$96.19,$96.59,$95.475
10/08/2018,$96.43,2640098,$95.75,$96.91,$94.94
10/05/2018,$96.06,1986353,$97.13,$97.245,$95.75
10/04/2018,$96.63,2829729,$96.75,$98.135,$95.89
10/03/2018,$96.73,2455196,$96.19,$97.32,$95.89
10/02/2018,$95.53,1972636,$95.15,$95.92,$94.65
10/01/2018,$94.95,2703238,$95.58,$96.29,$94.69
09/28/2018,$94.93,2699133,$94.83,$95.71,$94.58
09/27/2018,$95.46,2189594,$96.13,$96.24,$94.95
09/26/2018,$96.19,2976553,$98.09,$98.09,$95.97
09/25/2018,$97.47,3169696,$97.79,$97.96,$96.94
09/24/2018,$97.63,1980016,$99.1,$99.29,$97.22
09/21/2018,$99.01,4900615,$99.48,$100.05,$98.87
09/20/2018,$99.26,2624581,$100.08,$100.55,$99.11
09/19/2018,$98.96,5684190,$97.25,$99.32,$97.22
09/18/2018,$97.03,3039456,$97.51,$97.68,$96.93
09/17/2018,$97.1,1926798,$97.96,$98.52,$97.07
09/14/2018,$97.99,2301452,$97.27,$98.23,$97.205
09/13/2018,$97,2278348,$97.56,$98.2,$96.93
09/12/2018,$97.41,1791800,$98.63,$98.95,$97.34
09/11/2018,$98.63,1670796,$98.16,$99.2,$97.94
09/10/2018,$98.47,1379975,$98.8,$99.4,$98.425
09/07/2018,$98.37,1794132,$98.33,$98.64,$97.75
09/06/2018,$98.15,1759416,$99.85,$100.15,$98.14
09/05/2018,$99.85,2303641,$99.9,$100.89,$99.69
09/04/2018,$99.83,1874741,$99.24,$99.99,$98.71
08/31/2018,$99.09,1971968,$98.76,$99.19,$98.49
08/30/2018,$99.25,1319633,$99.95,$99.95,$99.11
08/29/2018,$100.14,1758378,$100.77,$100.77,$99.94
08/28/2018,$100.54,1453732,$101.02,$101.0872,$100.32
08/27/2018,$100.9,1556993,$100,$101.26,$99.85
08/24/2018,$99.46,1028221,$100,$100,$99.32
08/23/2018,$99.54,1612876,$100.55,$100.55,$99.3
08/22/2018,$100.45,1147307,$100.39,$100.88,$100.04
08/21/2018,$100.49,2105845,$99.82,$101.18,$99.44
08/20/2018,$99.89,1982398,$99,$100,$98.96
08/17/2018,$99.17,1448549,$98.89,$99.44,$98.61
08/16/2018,$98.92,2112038,$97.9,$99.28,$97.56
08/15/2018,$97.26,2441472,$96.88,$97.57,$96.3
08/14/2018,$97.8,1950801,$96.06,$98.23,$96.06
08/13/2018,$95.81,1518116,$96.12,$96.7808,$95.75
08/10/2018,$96.1,1810479,$96.64,$96.96,$95.89
08/09/2018,$97.62,1263987,$97.5,$98.11,$97.35
08/08/2018,$97.63,1601065,$97.26,$97.87,$97.01
08/07/2018,$97.31,2465260,$96.79,$97.98,$96.57
08/06/2018,$96.53,1662305,$96.52,$97.01,$95.88
08/03/2018,$96.68,1916920,$95.54,$96.76,$95.36
08/02/2018,$95.77,2025959,$94.57,$95.87,$94.285
08/01/2018,$95.19,3479719,$94.51,$95.71,$94.51
07/31/2018,$94.32,3608818,$94.33,$94.58,$93.46
07/30/2018,$93.77,2974362,$94.5,$95.85,$93.66
07/27/2018,$94.47,4732621,$96.74,$98.5,$94.34
07/26/2018,$96.48,5625137,$99.12,$99.53,$96.34
07/25/2018,$98.92,2055194,$99.04,$99.11,$97.63
07/24/2018,$98.96,3388656,$100,$100.28,$98.54
07/23/2018,$99.35,2985278,$97.29,$99.67,$97.2701
07/20/2018,$97.23,5853386,$98.36,$99.19,$97.06
07/19/2018,$95.37,2701480,$95.95,$96.7,$94.3546
07/18/2018,$97.09,1869930,$95.91,$97.24,$95.8
07/17/2018,$95.98,1698159,$96.1,$96.7,$95.67
07/16/2018,$95.91,1751307,$94.66,$96,$94.66
07/13/2018,$94.59,1952659,$94.95,$95.2,$93.56
07/12/2018,$95.24,2537105,$95.99,$96.45,$95.08
07/11/2018,$95.32,1263359,$95,$95.89,$95
07/10/2018,$96.01,1518190,$96.74,$97.12,$95.64
07/09/2018,$96.56,3122329,$94.9,$96.81,$93.785
07/06/2018,$92.9,1341913,$92.61,$93.43,$92.021
07/05/2018,$92.66,1339434,$93.49,$93.5,$92.4767
07/03/2018,$92.94,871070,$93.99,$94.16,$92.84
07/02/2018,$93.78,2333652,$92.22,$93.86,$91.93
06/29/2018,$91.9,2288759,$93.25,$93.74,$91.86
06/28/2018,$92.45,1443042,$92.32,$92.83,$91.52
06/27/2018,$92.33,2516908,$93.59,$94.38,$92.31
06/26/2018,$93.74,1511780,$94.68,$94.68,$93.2801
06/25/2018,$94.48,1749764,$94.6,$94.97,$93.58
06/22/2018,$95.01,2066266,$96.13,$96.2,$94.93
06/21/2018,$95.26,1806522,$95.22,$95.95,$94.1
06/20/2018,$95.7,2400599,$97.1,$97.36,$95.62
06/19/2018,$96.34,2620067,$96.08,$96.53,$95.676
06/18/2018,$97.43,1644571,$96.37,$97.51,$95.89
06/15/2018,$97.26,4260533,$97.17,$97.64,$96.4
06/14/2018,$96.28,3145418,$97.68,$98.25,$95.89
06/13/2018,$96.01,1580503,$96.47,$97.21,$95.88
06/12/2018,$96.27,1967189,$96.6,$96.67,$95.58
06/11/2018,$96.26,1593836,$97.09,$97.53,$96.2
06/08/2018,$96.97,1687983,$96.61,$97.07,$95.64
06/07/2018,$96.76,2101769,$96.9,$97.82,$96.2
06/06/2018,$96.46,2230664,$94.69,$96.52,$94.635
06/05/2018,$94.35,1746572,$94.88,$95.129,$93.38
06/04/2018,$95.44,1531547,$95.38,$95.7,$95.02
06/01/2018,$94.77,1758385,$94.94,$95.28,$94.13
05/31/2018,$94,3516314,$93.05,$94.24,$92.47
05/30/2018,$93.21,2390513,$92.37,$93.43,$92.06
05/29/2018,$91.66,2168200,$93.48,$93.48,$90.75
05/25/2018,$94.81,1487573,$95.16,$95.33,$94.27
05/24/2018,$95.33,2797269,$95.12,$95.7,$93.82
05/23/2018,$95.67,2381289,$96.17,$96.47,$94.84
05/22/2018,$96.74,2812505,$96.57,$97.255,$96.52
05/21/2018,$96.54,2874177,$97.33,$97.87,$96.43
05/18/2018,$96.43,2169947,$96.57,$96.98,$96.2
05/17/2018,$96.74,2221020,$95.94,$97.2,$95.16
05/16/2018,$95.75,3994787,$94.68,$96.74,$94.5
05/15/2018,$94.65,3078411,$93,$95.725,$93
05/14/2018,$93.19,2108523,$93.04,$93.52,$92.75
05/11/2018,$92.63,2217266,$92.31,$93.55,$92.08
05/10/2018,$92.67,3154946,$92.11,$93.23,$91.52
05/09/2018,$92.11,2495566,$90.92,$92.28,$90.54
05/08/2018,$90.18,6226659,$89.72,$95.88,$89.72
05/07/2018,$88.92,2408955,$89.25,$89.549,$88.53
05/04/2018,$89.06,2138154,$87.34,$89.82,$86.97
05/03/2018,$87.92,4507292,$88.83,$88.83,$86.95
05/02/2018,$89.18,3184144,$89.83,$90.33,$88.97
05/01/2018,$89.67,3944162,$90.35,$90.54,$88.8
04/30/2018,$90.62,2611863,$92.14,$92.65,$90.59
04/27/2018,$91.72,2252629,$91.69,$92.54,$91.2024
04/26/2018,$91.66,4199063,$92.9,$93.28,$91.47
04/25/2018,$92.76,6256673,$94.05,$95.08,$91.67
04/24/2018,$97.42,2659128,$98.18,$99.15,$96.46
04/23/2018,$97.5,2334389,$98.17,$98.385,$96.83
04/20/2018,$97.98,2121411,$98.58,$99.08,$97.39
04/19/2018,$98.35,2420370,$97.26,$98.72,$97.26
04/18/2018,$97.14,1872411,$97.86,$98.69,$97.05
04/17/2018,$97.48,2343835,$97.7,$98.22,$97.175
04/16/2018,$96.9,2296848,$97.46,$97.68,$96.51
04/13/2018,$96.39,1998203,$97.91,$98.36,$95.93
04/12/2018,$96.88,2336942,$96.32,$97.6,$96.285
04/11/2018,$95.35,1668457,$95.88,$96.785,$95.185
04/10/2018,$96.82,2035939,$96.63,$97.34,$95.9
04/09/2018,$95.5,1689829,$95.48,$97.6,$95.17
04/06/2018,$94.72,3023657,$96.73,$97.18,$93.8
04/05/2018,$97.52,1974580,$97.31,$98.07,$96.79
04/04/2018,$96.35,2038681,$93.63,$96.58,$93.58
04/03/2018,$95.44,2715255,$94.26,$95.84,$93.75
04/02/2018,$93.75,2815202,$95.53,$95.73,$92.12
03/29/2018,$95.82,2919153,$94.7,$96.45,$94.36
03/28/2018,$94.27,2026349,$93.85,$95.25,$93.21
03/27/2018,$93.62,2037419,$95.6,$96.3499,$92.79
03/26/2018,$95.07,2854148,$94.11,$95.24,$92.66
03/23/2018,$92.39,3215147,$94.96,$95.6,$92.39
03/22/2018,$94.65,2284745,$97,$97.4,$94.35
03/21/2018,$98.18,1436993,$98.78,$99.84,$98.03
03/20/2018,$98.67,1270892,$98.94,$99.52,$98.36
03/19/2018,$98.65,1621193,$99.04,$99.36,$97.131
03/16/2018,$99.36,2732640,$98.32,$100.34,$98.09
03/15/2018,$98.05,1926177,$97.84,$99.25,$97.61
03/14/2018,$97.2,1988662,$99.46,$99.6,$96.69
03/13/2018,$98.82,2115078,$101.03,$101.4425,$98.43
03/12/2018,$100.46,1745252,$100.76,$101.19,$100.145
03/09/2018,$100.79,1880184,$99.01,$100.9,$98.91
03/08/2018,$98.15,2213692,$98.22,$98.39,$96.63
03/07/2018,$97.63,2099203,$96.71,$97.81,$96.24
03/06/2018,$98.04,1768605,$98.47,$98.47,$96.58
03/05/2018,$97.9,2321744,$96.06,$98.18,$95.6
03/02/2018,$96.72,1878647,$95.86,$96.91,$94.2683
03/01/2018,$96.51,2135884,$98.01,$99.1,$95.87
02/28/2018,$97.93,1508579,$99.98,$100.48,$97.9
02/27/2018,$99.25,1677505,$100.51,$101.665,$99.22
02/26/2018,$100.75,2098798,$99.19,$100.78,$98.8
02/23/2018,$99.04,1351945,$97.36,$99.06,$97.08
02/22/2018,$96.67,1731218,$97.97,$98.55,$96.43
02/21/2018,$97.39,2834083,$97.98,$99.07,$97.36
02/20/2018,$98.46,2388524,$98.77,$99.76,$98.08
02/16/2018,$99.53,2136014,$98.27,$100.27,$98.18
02/15/2018,$98.67,2085365,$98.29,$99.32,$97.28
02/14/2018,$97.38,2506013,$94.6,$97.47,$94.6
02/13/2018,$95.31,2083726,$94.6,$95.51,$93.66
02/12/2018,$95.19,2766330,$93.16,$96.55,$92.92
02/09/2018,$92.02,5557752,$92.32,$93.5,$88.75
02/08/2018,$91.8,3962419,$98.27,$98.33,$91.6
02/07/2018,$98.12,2481284,$97.91,$99.63,$97.89
02/06/2018,$98.44,3956930,$94.83,$98.8,$93.141
02/05/2018,$97,3024645,$100.54,$102.07,$95.58
02/02/2018,$101.57,1817645,$104.32,$104.88,$101.51
02/01/2018,$104.72,1754618,$103.77,$104.75,$103.02
01/31/2018,$103.96,2231112,$103.53,$104.4599,$103.38
01/30/2018,$103.47,1792624,$104.1,$104.909,$103.46
01/29/2018,$104.6,2238066,$104.54,$105.77,$104.34
01/26/2018,$104.9,3016245,$104.68,$104.98,$103.65
01/25/2018,$104.26,2604148,$105.56,$105.9,$103.69
01/24/2018,$105.26,4017000,$104.25,$106.5,$104.03
01/23/2018,$105.71,2896199,$105.2,$105.92,$103.87
01/22/2018,$105.49,2396196,$104.33,$105.54,$103.75
01/19/2018,$104.38,2928947,$102.7,$104.41,$102.11
01/18/2018,$103.41,2637999,$104.43,$104.6399,$103.13
01/17/2018,$104.39,2278809,$105.01,$105.54,$103.25
01/16/2018,$104.42,2656061,$106,$106.47,$103.74
01/12/2018,$105.43,2298242,$104.92,$106.4,$104.56
01/11/2018,$104.42,2177735,$103.49,$104.46,$102.9
01/10/2018,$103.14,2620628,$101.69,$103.7,$101.3
01/09/2018,$101.69,2161099,$101.05,$101.97,$100.64
01/08/2018,$100.8,1763394,$101.42,$101.45,$100.51
01/05/2018,$101.43,2058451,$101.58,$101.7,$100.74
01/04/2018,$101.42,2149105,$100.36,$102.161,$99.69
01/03/2018,$99.44,2323687,$99.5,$99.78,$98.75
01/02/2018,$99.61,1663682,$100.08,$100.2,$98.76
12/29/2017,$99.58,1104573,$100.63,$100.63,$99.56
12/28/2017,$100.3,1040945,$100.09,$100.58,$99.64
12/27/2017,$99.75,1183450,$99.63,$99.91,$99.22
12/26/2017,$99.92,1170664,$100.3,$100.6,$99.2653
12/22/2017,$100.5,2062066,$100,$101.43,$99.62
12/21/2017,$99.52,1581837,$98.8,$99.73,$98.71
12/20/2017,$98.59,2031218,$99.43,$99.43,$98.31
12/19/2017,$98.74,2461417,$99.8,$99.89,$98.66
12/18/2017,$99.31,3005441,$98,$99.95,$97.595
12/15/2017,$96.31,4266313,$95.1,$97.31,$94.85
12/14/2017,$94.06,1989029,$95,$95.46,$93.85
12/13/2017,$94.72,1906749,$96.25,$96.4,$94.7
12/12/2017,$96.21,1828421,$96.14,$96.67,$95.89
12/11/2017,$95.97,1381489,$96,$96.09,$95.23
12/08/2017,$95.79,1701784,$95.5,$95.79,$94.18
12/07/2017,$95.07,1742364,$93.52,$95.25,$93.32
12/06/2017,$93.87,1465561,$93.62,$94.1899,$93.1101
12/05/2017,$93.91,2262358,$95.05,$95.62,$93.72
12/04/2017,$94.89,3421529,$94.44,$96.24,$94.16
12/01/2017,$92.72,2647697,$92.18,$92.77,$89.68
11/30/2017,$92,3712037,$91.67,$93.4189,$91.41
11/29/2017,$90.97,3229402,$90.58,$92.31,$89.73
